URL,category,podcast
https://www.artofmanliness.com/lifestyle/best-of/the-best-of-art-of-manliness-june-2009/,lifestyle,False
https://www.artofmanliness.com/character/advice/sunday-firesides-resist-the-reverse-the-michelangelo-effect/,character,False
https://www.artofmanliness.com/health-fitness/fitness/the-playground-workout-video/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/hero-training-the-leaping-ability-workout/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/hero-training-the-pulling-to-safety-workout/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/hero-training-the-lift-an-object-off-someone-in-distress-workout/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/the-basement-barbell-workout/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/the-santa-claus-workout-video/,health-fitness,False
https://www.artofmanliness.com/style/accessories/how-to-fold-a-pocket-square/,style,False
https://www.artofmanliness.com/style/hair/bringing-back-the-hat/,style,False
https://www.artofmanliness.com/lifestyle/best-of/the-best-of-the-art-of-manliness-2022/,lifestyle,False
https://www.artofmanliness.com/style/accessories/a-man-and-the-bow-tie-the-beau-tie-ltd-of-vermont-giveaway/,style,False
https://www.artofmanliness.com/style/outfit-guide/easy-ways-to-upgrade-your-casual-summer-style-video/,style,False
https://www.artofmanliness.com/career-wealth/leadership/podcast-853-the-real-rules-of-power/,career-wealth,True
https://www.artofmanliness.com/career-wealth/career/15-things-every-man-should-have-in-his-desk/,career-wealth,False
https://www.artofmanliness.com/style/outfit-guide/what-to-wear-on-first-date/,style,False
https://www.artofmanliness.com/skills/how-to/how-to-remove-a-tick/,skills,False
https://www.artofmanliness.com/character/behavior/men-and-status-how-testosterone-affects-status/,character,False
https://www.artofmanliness.com/style/outfit-guide/outfitted-equipped-not-quite-summer/,style,False
https://www.artofmanliness.com/skills/how-to/how-to-build-a-summer-fire/,skills,False
https://www.artofmanliness.com/living/food-drink/summer-grilling-week-the-3-zone-fire-video/,living,False
https://www.artofmanliness.com/style/outfit-guide/outfitted-equipped-summer-bbq/,style,False
https://www.artofmanliness.com/character/behavior/an-inside-peek-at-the-strenuous-life-may-2021/,character,False
https://www.artofmanliness.com/character/etiquette/how-to-pay-restaurant-tab/,character,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-pick-the-perfect-campsite/,skills,False
https://www.artofmanliness.com/living/food-drink/how-to-make-the-perfect-diner-style-smash-burger/,living,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-do-the-perfect-pull-up/,health-fitness,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-make-the-perfect-snowball/,skills,False
https://www.artofmanliness.com/living/food-drink/how-to-make-stovetop-popcorn/,living,False
https://www.artofmanliness.com/character/behavior/podcast-693-why-is-it-so-hard-to-admit-you-were-wrong/,character,True
https://www.artofmanliness.com/health-fitness/fitness/the-gas-station-ready-workout/,health-fitness,False
https://www.artofmanliness.com/style/outfit-guide/dressing-for-the-holidays/,style,False
https://www.artofmanliness.com/character/behavior/sunday-firesides-stop-the-vivisection-of-beauty/,character,False
https://www.artofmanliness.com/style/hair/how-to-grow-your-hair-long-for-men/,style,False
https://www.artofmanliness.com/character/advice/sunday-firesides-disappointment-the-emotion-of-children/,character,False
https://www.artofmanliness.com/character/behavior/podcast-686-the-psychology-of-boredom/,character,True
https://www.artofmanliness.com/skills/how-to/how-to-change-the-oil-on-a-motorcycle/,skills,False
https://www.artofmanliness.com/career-wealth/wealth/personal-finance-goals-for-your-20s/,career-wealth,False
https://www.artofmanliness.com/character/advice/sunday-firesides-dont-let-it-petrify/,character,False
https://www.artofmanliness.com/character/behavior/surprising-importance-first-impression/,character,False
https://www.artofmanliness.com/health-fitness/fitness/gymnastic-rings-101-a-beginners-routine-faqs/,health-fitness,False
https://www.artofmanliness.com/character/knowledge-of-men/podcast-594-how-churchill-and-london-survived-the-blitz-of-1940/,character,True
https://www.artofmanliness.com/living/games-tricks/cool-uncle-tricks-make-a-salt-shaker-disappear/,living,False
https://www.artofmanliness.com/character/advice/the-38-best-pieces-of-advice-lord-chesterfield-gave-his-son/,character,False
https://www.artofmanliness.com/character/behavior/podcast-889-the-wisdom-of-psychopaths/,character,True
https://www.artofmanliness.com/skills/how-to/one-handed-bowline-knot/,skills,False
https://www.artofmanliness.com/character/advice/sunday-firesides-attention-adults-you-should-know-what-youre-doing/,character,False
https://www.artofmanliness.com/character/knowledge-of-men/podcast-867-dantes-guide-to-navigating-a-spiritual-journey/,character,True
https://www.artofmanliness.com/style/clothing/understanding-the-dress-shirt-custom-shirt-giveaway/,style,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-do-the-barbell-row/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-spot-someone-on-the-bench-press/,health-fitness,False
https://www.artofmanliness.com/character/advice/sunday-firesides-if-youre-going-through-a-transition-keep-going/,character,False
https://www.artofmanliness.com/health-fitness/fitness/every-man-should-be-able-to-save-his-own-life-5-fitness-benchmarks-a-man-must-master/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-run-farther-and-faster/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-swim-the-front-crawl-stroke/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/guide-to-thick-rope-training/,health-fitness,False
https://www.artofmanliness.com/character/etiquette/ski-etiquette-an-illustrated-guide/,character,False
https://www.artofmanliness.com/people/family/podcast-179-the-science-of-cheating-how-to-prevent-and-deal-with-infidelity/,people,True
https://www.artofmanliness.com/character/behavior/podcast-196-the-science-of-self-motivation-productivity/,character,True
https://www.artofmanliness.com/character/advice/podcast-849-live-life-in-crescendo/,character,True
https://www.artofmanliness.com/health-fitness/fitness/10-physical-skills-every-man-master/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/the-importance-of-having-a-physical-identity/,health-fitness,False
https://www.artofmanliness.com/character/behavior/30-days-to-a-better-man-day-24-play/,character,False
https://www.artofmanliness.com/health-fitness/fitness/podcast-508-break-out-of-your-cage-and-stop-being-a-human-zoo-animal/,health-fitness,True
https://www.artofmanliness.com/health-fitness/fitness/podcast-245-workout-world-forgot/,health-fitness,True
https://www.artofmanliness.com/health-fitness/fitness/podcast-270-becoming-tactical-athlete/,health-fitness,True
https://www.artofmanliness.com/character/advice/podcast-271-power-wonder/,character,True
https://www.artofmanliness.com/character/advice/is-it-better-to-be-a-little-fish-in-a-big-pond-or-a-big-fish-in-a-little-pond/,character,False
https://www.artofmanliness.com/career-wealth/leadership/the-best-kind-of-leader-to-be/,career-wealth,False
https://www.artofmanliness.com/health-fitness/fitness/strength-benchmarks-for-men/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/manly-feats-of-strength/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-do-the-monkey-bars/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/3-feats-of-strength-an-introduction-to-strongman-exercises/,health-fitness,False
https://www.artofmanliness.com/character/advice/how-i-learned-to-be-comfortable-with-being-uncomfortable/,character,False
https://www.artofmanliness.com/health-fitness/health/an-argument-for-making-exercise-not-diet-the-foundation-of-weight-management/,health-fitness,False
https://www.artofmanliness.com/health-fitness/health/eat-man-food-and-lose-weight-a-primer-on-flexible-dieting/,health-fitness,False
https://www.artofmanliness.com/health-fitness/health/6-ways-to-measure-your-body-fat/,health-fitness,False
https://www.artofmanliness.com/health-fitness/health/how-to-treat-a-gunshot-wound/,health-fitness,False
https://www.artofmanliness.com/health-fitness/health/how-to-treat-frostbite/,health-fitness,False
https://www.artofmanliness.com/health-fitness/health/how-to-treat-a-jellyfish-sting/,health-fitness,False
https://www.artofmanliness.com/health-fitness/health/how-to-treat-a-black-eye/,health-fitness,False
https://www.artofmanliness.com/health-fitness/health/how-to-treat-hypothermia/,health-fitness,False
https://www.artofmanliness.com/character/behavior/sunday-firesides-its-harvest-time/,character,False
https://www.artofmanliness.com/character/advice/podcast-118-a-wrestling-life-with-dan-gable/,character,True
https://www.artofmanliness.com/character/advice/the-art-of-manliness-podcast-episode-15-man-stories-with-kasper/,character,True
https://www.artofmanliness.com/style/shaving/podcast-139-the-secrets-of-shaving/,style,True
https://www.artofmanliness.com/career-wealth/career/the-power-of-the-third-space-how-to-set-yourself-up-for-success-for-the-next-thing-in-life/,career-wealth,False
https://www.artofmanliness.com/career-wealth/wealth/podcast-165-better-conversations-on-money-and-marriage/,career-wealth,True
https://www.artofmanliness.com/health-fitness/fitness/podcast-kettlebells-psychology-of-training/,health-fitness,True
https://www.artofmanliness.com/character/knowledge-of-men/the-35-greatest-speeches-in-history/,character,False
https://www.artofmanliness.com/character/advice/writing-a-commercially-published-novel/,character,False
https://www.artofmanliness.com/health-fitness/fitness/the-history-of-brazilian-jiu-jitsu-video/,health-fitness,False
https://www.artofmanliness.com/lifestyle/gear/a-pocket-history-of-milton-j-wurtleburtle/,lifestyle,False
https://www.artofmanliness.com/character/knowledge-of-men/motivational-posters-black-history-month-edition/,character,False
https://www.artofmanliness.com/character/advice/sunday-firesides-you-are-a-sojourner/,character,False
https://www.artofmanliness.com/health-fitness/health/how-to-sauna-all-the-faqs/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/resistance-band-training-video/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/wwii-workout-week-posture-training/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/wwii-workout-week-the-strength-course/,health-fitness,False
https://www.artofmanliness.com/character/behavior/podcast-267-technological-forces-shaping-future/,character,True
https://www.artofmanliness.com/health-fitness/fitness/troubleshooting-the-low-bar-squat/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/manvotional-socrates-on-the-importance-of-physical-fitness/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-overhead-press-video/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/4-tips-for-getting-more-out-of-your-push-ups/,health-fitness,False
https://www.artofmanliness.com/people/relationships/communities-vs-networks-to-which-do-you-belong/,people,False
https://www.artofmanliness.com/lifestyle/gift-guides/christmas-gifts-for-athletes/,lifestyle,False
https://www.artofmanliness.com/people/relationships/podcast-217-the-importance-of-having-a-tribe/,people,True
https://www.artofmanliness.com/character/behavior/your-concentration-training-program-11-exercises-that-will-strengthen-your-attention/,character,False
https://www.artofmanliness.com/career-wealth/career/theres-someone-id-like-you-to-meet-how-to-use-introductions-to-strengthen-weak-ties-and-advance-your-career/,career-wealth,False
https://www.artofmanliness.com/character/manly-lessons/cultivate-a-nostalgic-love-for-history/,character,False
https://www.artofmanliness.com/health-fitness/health/art-of-manliness-podcast-96-hardwiring-for-happiness-with-dr-rick-hanson/,health-fitness,True
https://www.artofmanliness.com/living/games-tricks/the-50-best-jokes-for-little-kids/,living,False
https://www.artofmanliness.com/living/games-tricks/30-thanksgiving-jokes-for-all-ages/,living,False
https://www.artofmanliness.com/people/family/sunday-firesides-i-have-kids/,people,False
https://www.artofmanliness.com/character/advice/sunday-firesides-bring-back-the-kids-table/,character,False
https://www.artofmanliness.com/people/family/forging-the-bond-between-brothers/,people,False
https://www.artofmanliness.com/living/reading/podcast-857-why-homer-matters/,living,True
https://www.artofmanliness.com/living/leisure/podcast-856-befriending-winter/,living,True
https://www.artofmanliness.com/living/leisure/take-a-homeric-bath/,living,False
https://www.artofmanliness.com/character/etiquette/the-art-of-thank-you-note-writing/,character,False
https://www.artofmanliness.com/people/family/8-ways-to-scare-the-heck-out-of-kids-this-halloween/,people,False
https://www.artofmanliness.com/character/behavior/podcast-851-the-future-is-analog/,character,True
https://www.artofmanliness.com/career-wealth/leadership/leadership-the-importance-of-knowing-how-to-delegate/,career-wealth,False
https://www.artofmanliness.com/people/relationships/the-10-commandments-of-clean-communication/,people,False
https://www.artofmanliness.com/people/family/how-to-communicate-your-needs-in-a-relationship/,people,False
https://www.artofmanliness.com/people/family/balancing-work-and-family/,people,False
https://www.artofmanliness.com/people/family/the-case-for-marriage/,people,False
https://www.artofmanliness.com/people/family/the-mans-guide-to-the-perfect-marriage-proposal/,people,False
https://www.artofmanliness.com/character/knowledge-of-men/sunday-firesides-the-were-not-going-to-hell-in-a-handbasket-fallacy/,character,False
https://www.artofmanliness.com/character/military/bright-blinding-sun-podcast/,character,True
https://www.artofmanliness.com/character/manly-lessons/lessons-from-our-fathers/,character,False
https://www.artofmanliness.com/character/manly-lessons/manvotional-the-power-of-personal-influence/,character,False
https://www.artofmanliness.com/character/advice/motivational-posters-founding-fathers-edition/,character,False
https://www.artofmanliness.com/people/relationships/sunday-firesides-how-not-to-be-disappointed-with-your-friends/,people,False
https://www.artofmanliness.com/people/family/sunday-firesides-dont-surrender-the-privilege-of-adulthood-to-your-kids/,people,False
https://www.artofmanliness.com/character/advice/sunday-firesides-run-at-the-wall/,character,False
https://www.artofmanliness.com/people/family/2-tips-for-having-kid-2/,people,False
https://www.artofmanliness.com/skills/how-to/make-kid-safe-slime-home/,skills,False
https://www.artofmanliness.com/skills/how-to/kid-craft-of-the-week-rubber-band-gun/,skills,False
https://www.artofmanliness.com/people/family/beyond-family-tree-benefits-making-family-genograms/,people,False
https://www.artofmanliness.com/character/behavior/podcast-845-magic-archetypes-and-the-mysteries-of-the-unconscious/,character,True
https://www.artofmanliness.com/character/knowledge-of-men/podcast-847-bo-jackson-the-last-folk-hero/,character,True
https://www.artofmanliness.com/health-fitness/health/heart-attack-symptoms-what-to-do-cpr-aed/,health-fitness,False
https://www.artofmanliness.com/people/family/60-family-tradition-ideas/,people,False
https://www.artofmanliness.com/living/leisure/secrets-to-booking-cheap-flights/,living,False
https://www.artofmanliness.com/people/relationships/sunday-firesides-relationships-over-willpower/,people,False
https://www.artofmanliness.com/people/relationships/sunday-firesides-are-we-the-prudes/,people,False
https://www.artofmanliness.com/people/family/podcast-550-how-to-strengthen-your-marriage-against-divorce/,people,True
https://www.artofmanliness.com/people/relationships/a-resolution-for-romance-the-52-loves-notes-challenge/,people,False
https://www.artofmanliness.com/character/advice/sunday-firesides-love-endures/,character,False
https://www.artofmanliness.com/character/advice/sunday-firesides-love-your-enemy/,character,False
https://www.artofmanliness.com/character/knowledge-of-men/the-ideal-man-according-to-7-different-philosophers/,character,False
https://www.artofmanliness.com/people/relationships/the-best-way-to-make-and-keep-friendships-in-adulthood/,people,False
https://www.artofmanliness.com/people/social-skills/social-briefing-1-old-patterns-social-behavior-still-working/,people,False
https://www.artofmanliness.com/people/social-skills/social-briefing-9-think-questions-ask-people/,people,False
https://www.artofmanliness.com/people/social-skills/social-briefing-4-4-social-gifts/,people,False
https://www.artofmanliness.com/people/social-skills/social-briefing-2-others-see-differently-see/,people,False
https://www.artofmanliness.com/character/military/podcast-898-the-heroic-exploits-of-wwiis-pacific-paratroopers/,character,True
https://www.artofmanliness.com/character/advice/sunday-firesides-yours-sincerely/,character,False
https://www.artofmanliness.com/people/social-skills/how-to-firmly-say-no-without-coming-off-like-a-jerk/,people,False
https://www.artofmanliness.com/character/advice/sunday-firesides-give-the-gift-of-no/,character,False
https://www.artofmanliness.com/people/social-skills/how-to-be-assertive/,people,False
https://www.artofmanliness.com/character/advice/there-is-no-indispensable-man/,character,False
https://www.artofmanliness.com/skills/how-to/how-to-listen-to-podcasts/,skills,True
https://www.artofmanliness.com/career-wealth/wealth/how-to-handle-yourself-at-an-auction/,career-wealth,False
https://www.artofmanliness.com/character/advice/sunday-firesides-social-media-is-extending-everyones-adolescence/,character,False
https://www.artofmanliness.com/people/social-skills/the-5-ts-of-mastering-the-art-of-poise/,people,False
https://www.artofmanliness.com/character/behavior/never-complain-never-explain/,character,False
https://www.artofmanliness.com/character/behavior/are-you-a-sheep-or-sheepdog-part-ii-8-reasons-youre-hardwired-for-sheepness/,character,False
https://www.artofmanliness.com/living/food-drink/how-to-make-the-perfect-omelet-an-illustrated-guide/,living,False
https://www.artofmanliness.com/character/habits/how-to-do-a-dopamine-reset/,character,False
https://www.artofmanliness.com/living/food-drink/9-reasons-to-host-dinner-party/,living,False
https://www.artofmanliness.com/living/leisure/podcast-378-brunch-hell/,living,True
https://www.artofmanliness.com/people/social-skills/how-to-mingle-at-a-party/,people,False
https://www.artofmanliness.com/character/habits/7-journaling-techniques-that-can-change-your-life/,character,False
https://www.artofmanliness.com/living/entertainment/party-invitations-guest-lists-plans/,living,False
https://www.artofmanliness.com/living/entertainment/throw-a-bachelor-party/,living,False
https://www.artofmanliness.com/living/entertainment/choosing-holiday-party-theme/,living,False
https://www.artofmanliness.com/living/food-drink/how-to-eat-a-lobster/,living,False
https://www.artofmanliness.com/skills/how-to/how-to-unclog-a-drain/,skills,False
https://www.artofmanliness.com/skills/how-to/how-to-paint-a-room/,skills,False
https://www.artofmanliness.com/skills/how-to/how-to-fold-the-american-flag/,skills,False
https://www.artofmanliness.com/style/accessories/6-reasons-to-carry-a-handkerchief-a-visual-guide/,style,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-siphon-fuel/,skills,False
https://www.artofmanliness.com/skills/how-to/how-to-light-a-cigar/,skills,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-untie-a-tight-knot/,skills,False
https://www.artofmanliness.com/lifestyle/homeownership/how-to-properly-store-gas-for-diy-use/,lifestyle,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-clean-and-maintain-a-gas-grill/,skills,False
https://www.artofmanliness.com/character/advice/the-15-most-sobering-quotes-about-getting-old/,character,False
https://www.artofmanliness.com/character/behavior/how-to-strengthen-willpower/,character,False
https://www.artofmanliness.com/character/advice/podcast-307-make-bed-change-world/,character,True
https://www.artofmanliness.com/lifestyle/gear/complete-guide-every-man-keep-car/,lifestyle,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-jump-from-a-speeding-car/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-escape-a-sinking-car-an-illustrated-guide/,skills,False
https://www.artofmanliness.com/character/behavior/thick-desires-anti-mimetic-life/,character,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-catch-a-fish-with-your-bare-hands/,skills,False
https://www.artofmanliness.com/skills/manly-know-how/6-insane-zombie-slaying-baseball-bat-modifications/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-catch-a-frog-with-a-flashlight/,skills,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-break-in-a-baseball-glove/,skills,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-score-a-baseball-game-with-pencil-and-paper/,skills,False
https://www.artofmanliness.com/skills/how-to/how-to-break-in-a-fitted-baseball-hat/,skills,False
https://www.artofmanliness.com/character/behavior/sunday-firesides-be-a-ruthless-editor-in-chief/,character,False
https://www.artofmanliness.com/living/reading/podcast-760-cormac-mccarthy-the-road-and-carrying-the-fire/,living,True
https://www.artofmanliness.com/skills/outdoor-survival/the-magic-of-the-campfire/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-make-a-bug-out-bag-your-72-hour-emergency-evacuation-survival-kit/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-fire-a-flare-gun/,skills,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-land-an-airplane/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/backpacking-with-a-baby/,skills,False
https://www.artofmanliness.com/character/advice/dig-deep-youre-stronger-than-you-think/,character,False
https://www.artofmanliness.com/skills/outdoor-survival/what-to-do-in-a-sandstorm/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-survive-a-wildfire/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-survive-an-alligator-attack/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-survive-being-buried-alive/,skills,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-survive-a-grenade-explosion/,skills,False
https://www.artofmanliness.com/character/advice/sunday-firesides-no-bad-feelings/,character,False
https://www.artofmanliness.com/skills/how-to/how-to-remove-bumper-stickers-and-car-decals/,skills,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-remove-a-stripped-screw/,skills,False
https://www.artofmanliness.com/character/advice/sunday-firesides-hunger-is-the-best-spice/,character,False
https://www.artofmanliness.com/character/military/podcast-916-why-we-fight/,character,True
https://www.artofmanliness.com/character/behavior/the-virtuous-life-temperance/,character,False
https://www.artofmanliness.com/character/advice/sunday-firesides-be-not-a-consumer-of-life/,character,False
https://www.artofmanliness.com/character/advice/sunday-firesides-there-is-no-other-layer-to-life/,character,False
https://www.artofmanliness.com/character/advice/podcast-776-how-to-shift-out-of-the-midlife-malaise/,character,True
https://www.artofmanliness.com/skills/manly-know-how/choosing-mans-best-friend-a-guide-to-canine-companions/,skills,False
https://www.artofmanliness.com/character/advice/why-a-man-should-get-his-dog-from-the-pound/,character,False
https://www.artofmanliness.com/character/advice/solvitur-ambulando-it-is-solved-by-walking/,character,False
https://www.artofmanliness.com/character/etiquette/dim-dash-walking-the-dog/,character,False
https://www.artofmanliness.com/character/advice/sunday-firesides-embracing-the-coin-of-character/,character,False
https://www.artofmanliness.com/character/advice/sunday-firesides-die-red/,character,False
https://www.artofmanliness.com/character/advice/sunday-firesides-dependence-to-independence/,character,False
https://www.artofmanliness.com/character/advice/sunday-firesides-the-saddest-epitaph/,character,False
https://www.artofmanliness.com/character/etiquette/how-manners-made-the-world/,character,False
https://www.artofmanliness.com/character/knowledge-of-men/podcast-746-the-confucian-gentleman/,character,True
https://www.artofmanliness.com/character/advice/the-art-of-manliness-podcast-25-the-art-of-non-conformity-with-chris-guillebeau/,character,True
https://www.artofmanliness.com/character/behavior/art-of-manliness-68-thrive-with-arianna-huffington/,character,False
https://www.artofmanliness.com/character/advice/podcast-250-art-strategy/,character,True
https://www.artofmanliness.com/character/advice/sunday-firesides-worry-more-about-rusting-out-than-burning-out/,character,False
https://www.artofmanliness.com/character/advice/the-5-best-aom-podcast-episodes-on-time-management/,character,True
https://www.artofmanliness.com/character/habits/6-sunday-habits-to-prepare-for-tackling-the-week-ahead/,character,False
https://www.artofmanliness.com/character/behavior/exit-voice-loyalty-neglect-why-people-leave-stay-or-try-to-burn-it-all-down/,character,False
https://www.artofmanliness.com/character/behavior/the-3-ps-of-manhood-protect/,character,False
https://www.artofmanliness.com/people/family/the-churchill-school-of-adulthood-lesson-6-dont-be-afraid-to-start-a-family/,people,False
https://www.artofmanliness.com/character/behavior/what-is-the-core-of-masculinity/,character,False
https://www.artofmanliness.com/character/advice/youve-got-to-be-a-man-before-you-can-be-a-gentleman/,character,False
https://www.artofmanliness.com/character/advice/the-wisdom-of-wolves-dutcher/,character,False
https://www.artofmanliness.com/character/manly-lessons/the-myth-of-the-alpha-male/,character,False
https://www.artofmanliness.com/people/family/what-pattern-are-you-setting-in-your-family/,people,False
https://www.artofmanliness.com/health-fitness/fitness/podcast-195-how-to-live-like-an-ancient-greek-hero/,health-fitness,True
https://www.artofmanliness.com/living/food-drink/a-primer-on-pickling-4-tasty-recipes-to-try/,living,False
https://www.artofmanliness.com/character/manly-lessons/the-life-of-jack-london-as-a-case-study-in-the-power-and-perils-of-thumos-3-oyster-pirate/,character,False
https://www.artofmanliness.com/character/manly-lessons/the-life-of-jack-london-as-a-case-study-in-the-power-and-perils-of-thumos-4-pacific-voyage/,character,False
https://www.artofmanliness.com/character/manly-lessons/the-life-of-jack-london-as-a-case-study-in-the-power-and-perils-of-thumos-2-boyhood/,character,False
https://www.artofmanliness.com/character/manly-lessons/the-life-of-jack-london-as-a-case-study-in-thumos-1-introduction/,character,False
https://www.artofmanliness.com/character/manly-lessons/the-life-of-jack-london-as-a-case-study-in-the-power-and-perils-of-thumos-5-on-the-road/,character,False
https://www.artofmanliness.com/character/manly-lessons/the-life-of-jack-london-as-a-case-study-in-the-power-and-perils-of-thumos-9-the-long-sickness/,character,False
https://www.artofmanliness.com/living/games-tricks/6-card-games-every-man-know/,living,False
https://www.artofmanliness.com/skills/how-to/turn-crankshaft-manly-lamp/,skills,False
https://www.artofmanliness.com/character/behavior/skin-in-the-game/,character,False
https://www.artofmanliness.com/character/behavior/a-mans-code-of-honor-video/,character,False
https://www.artofmanliness.com/character/behavior/manly-honor-part-ii-the-decline-of-traditonal-honor-ancient-greece-to-the-romantic-period/,character,False
https://www.artofmanliness.com/character/behavior/manly-honor-part-iv-the-gentlemen-and-the-roughs-the-stoic-christian-code-of-honor-in-the-american-north/,character,False
https://www.artofmanliness.com/character/behavior/honor-during-victorian-era/,character,False
https://www.artofmanliness.com/character/behavior/manly-honor-part-v-honor-in-the-american-south/,character,False
https://www.artofmanliness.com/character/advice/podcast-452-the-warriors-manifesto/,character,True
https://www.artofmanliness.com/career-wealth/leadership/doris-kearns-goodwin-interview-leadership/,career-wealth,False
https://www.artofmanliness.com/living/leisure/17-things-to-do-on-sunday-besides-surfing-the-internet/,living,False
https://www.artofmanliness.com/character/advice/sunday-firesides-want-a-good-life-just-dont-do-stupid-stuff/,character,False
https://www.artofmanliness.com/character/manly-lessons/manvotional-the-improvement-of-time/,character,False
https://www.artofmanliness.com/character/behavior/king-complex-makes-internet-hard-put/,character,False
https://www.artofmanliness.com/skills/how-to/how-to-do-laundry-on-a-road-trip-like-john-steinbeck/,skills,False
https://www.artofmanliness.com/style/outfit-guide/upgrade-personal-style-inexpensively/,style,False
https://www.artofmanliness.com/style/outfit-guide/mans-guide-change-appearance/,style,False
https://www.artofmanliness.com/lifestyle/homeownership/how-to-replace-a-thermostat/,lifestyle,False
https://www.artofmanliness.com/character/habits/how-i-finally-made-flossing-a-habit/,character,False
https://www.artofmanliness.com/living/leisure/39-things-to-do-before-leaving-on-vacation-a-handy-dandy-checklist/,living,False
https://www.artofmanliness.com/style/hair/how-to-find-the-natural-part-in-your-hair/,style,False
https://www.artofmanliness.com/skills/how-to/how-to-make-a-handsome-and-handy-wooden-bottle-opener/,skills,False
https://www.artofmanliness.com/character/behavior/podcast-840-when-to-quit/,character,True
https://www.artofmanliness.com/living/entertainment/steve-mcqueen-in-great-escape/,living,False
https://www.artofmanliness.com/health-fitness/fitness/the-steve-mcqueen-workout/,health-fitness,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-tie-a-military-style-shemaghkeffiyeh/,skills,False
https://www.artofmanliness.com/style/hair/the-mad-men-guide-to-a-manly-haircut/,style,False
https://www.artofmanliness.com/style/shaving/how-to-shave-with-safety-razor/,style,False
https://www.artofmanliness.com/living/leisure/the-10-worst-products-for-men-ever-created/,living,False
https://www.artofmanliness.com/style/hair/5-products-no-mans-bathroom-should-be-without/,style,False
https://www.artofmanliness.com/character/advice/craft-the-life-you-want-setting-up-shop-or-the-importance-of-where-you-live/,character,False
https://www.artofmanliness.com/health-fitness/health/what-to-do-when-you-cant-sleep/,health-fitness,False
https://www.artofmanliness.com/skills/outdoor-survival/how-to-survive-a-fall-onto-subway-tracks/,skills,False
https://www.artofmanliness.com/character/advice/sunday-firesides-the-upwards-fall-of-adulthood/,character,False
https://www.artofmanliness.com/skills/manly-know-how/how-to-fall-without-hurting-yourself/,skills,False
https://www.artofmanliness.com/living/reading/podcast-590-the-creation-of-sherlock-holmes/,living,True
https://www.artofmanliness.com/character/advice/sunday-firesides-the-law-of-sacrifice/,character,False
https://www.artofmanliness.com/health-fitness/fitness/hero-training-the-carry-a-person-to-safety-workout/,health-fitness,False
https://www.artofmanliness.com/character/manly-lessons/podcast-854-the-existential-in-red-dead-redemption-2/,character,True
https://www.artofmanliness.com/health-fitness/fitness/know-your-lifts-deadlift/,health-fitness,False
https://www.artofmanliness.com/health-fitness/fitness/how-to-do-a-perfect-push-up/,health-fitness,False
https://www.artofmanliness.com/living/food-drink/make-perfect-pancakes-illustrated-guide/,living,False
https://www.artofmanliness.com/living/entertainment/the-epic-story-of-the-making-of-the-godfather/,living,False
